,id,course_id,course_type,category,start_date,end_date,duration,start_tsp,end_tsp
3562,7678,course-v1:GalileoX+CAAD003X+2T2017,0,engineering,2017-05-08,2018-05-08,365,1494201600,1525737600
3563,6887,course-v1:MITx+7.00x_4+2T2016,0,engineering,2016-08-01,2016-10-26,86,1470009600,1477440000
3564,8373,course-v1:TsinghuaX+00804723X+2016_2017,0,environment,2016-05-30,2016-09-02,95,1464566400,1472774400
3565,10227,course-v1:TsinghuaX+sanx80000901_1X+2017_T1,0,physics,2017-03-01,2017-06-30,121,1488326400,1498780800
3566,12146,course-v1:ASUx+FSE100x+2177C,0,literature,2017-08-14,2017-12-15,123,1502668800,1513296000
3569,3487,course-v1:TsinghuaX-cie+THU00001X+2015_T2,0,computer,2015-09-10,2016-09-10,366,1441843200,1473465600
3570,8933,course-v1:dongguan+zhiye070+20161223,0,philosophy,2016-12-23,2017-04-23,121,1482451200,1492905600
3571,8523,course-v1:uestcedu_TsinghuaX+70150023X+2016_T2,0,physics,2016-11-10,2017-12-10,395,1478736000,1512864000
3572,4332,course-v1:CQDD+00720091_2015X+2015_T2,0,engineering,2015-12-16,2016-05-27,163,1450224000,1464307200
3573,7952,course-v1:MITx+11.154x+1T2017,0,business,2017-01-17,2017-02-28,42,1484611200,1488240000
3574,8304,course-v1:TsinghuaX+20330334X+2016_2017,0,computer,2016-03-01,2016-06-29,120,1456790400,1467158400
3575,8483,course-v1:jlmu_CIE+CIE2016001+2016_T2,0,chemistry,2016-11-07,2017-02-07,92,1478476800,1486425600
3577,1893,course-v1:TsinghuaX+10610204+2015_T2,0,computer,2015-09-15,2015-12-28,104,1442275200,1451260800
3578,6661,course-v1:TsinghuaX_nwnu+AP000001X+2016_T2,0,physics,2016-09-08,2016-12-31,114,1473292800,1483142400
3579,8946,course-v1:dongguan+zhiye087+20161223,0,economics,2016-12-23,2017-04-23,121,1482451200,1492905600
3580,6670,course-v1:BerkeleyX_sziit+CS169_1x+2016_T2,0,business,2016-07-11,2016-10-11,92,1468195200,1476144000
3583,2799,course-v1:gznu10663+30640014X+2015_T2,0,philosophy,2015-04-13,2016-04-13,366,1428883200,1460505600
3584,10010,course-v1:365dx+046+2017_T1,0,economics,2017-02-21,2017-07-15,144,1487635200,1500076800
3587,3807,course-v1:CIE+CRE001+2015_T2,0,physics,2016-01-30,2016-12-30,335,1454112000,1483056000
3588,1646,course-v1:TsinghuaX+30140393X+_,0,physics,2015-06-18,2016-09-23,463,1434585600,1474588800
3589,9208,course-v1:UPValenciaX+ISC101.3x+1T2017,0,art,2017-01-31,2018-01-31,365,1485820800,1517356800
3590,8883,course-v1:dongguan+zhiye037+20161223,0,social science,2016-12-23,2017-04-23,121,1482451200,1492905600
3591,1713,course-v1:MITx+CY001+2015_T2,0,foreign language,2015-06-01,2016-05-27,361,1433116800,1464307200
3592,7418,course-v1:SCTU_TsinghuaX+10620204X+2016_T2_01,0,social science,2016-09-09,2016-12-20,102,1473379200,1482192000
3593,5052,course-v1:yzu_TsinghuaX+20220214X+2016_T1,0,history,2016-02-22,2016-06-30,129,1456099200,1467244800
3595,4222,course-v1:TsinghuaX-yzu+10610183X+2015_T2,0,philosophy,2015-09-14,2015-11-14,61,1442188800,1447459200
3598,6254,course-v1:TsinghuaX+training-3+2016_T1,0,math,2016-08-27,2017-01-15,141,1472256000,1484438400
3599,2988,course-v1:NBU+NBXLX001+2015_T2,0,foreign language,2015-01-01,2015-02-10,40,1420070400,1423526400
3600,3792,course-v1:TYUST+20120143X+2015_T2,0,engineering,2015-10-28,2016-05-27,212,1445990400,1464307200
3601,10968,course-v1:TsinghuaX+xidian60250101X+2017_T1,0,literature,2017-04-17,2017-07-26,100,1492387200,1501027200
3602,7858,course-v1:lzufe+LB05203a+2016_T2,0,medicine,2016-10-11,2016-12-11,61,1476144000,1481414400
3603,8579,course-v1:KULeuvenX+GRAPHx+1T2017,0,business,2017-04-04,2017-05-30,56,1491264000,1496102400
3604,8456,course-v1:TJU+4240001+2016_2017,0,foreign language,2016-04-18,2016-07-04,77,1460937600,1467590400
3605,10177,course-v1:CurtinX+MKT5x+2T2018,0,education,2015-01-01,2018-05-25,1240,1420070400,1527206400
3607,9549,course-v1:pec_TsinghuaX+05318X+2017_T1,0,medicine,2016-02-22,2016-06-23,122,1456099200,1466640000
3608,3890,course-v1:GIT+git2015-3+2015-12,0,business,2016-09-26,2017-01-10,106,1474848000,1484006400
3610,8992,course-v1:dongguan+gaozhong45+20161223,0,engineering,2016-12-25,2017-04-25,121,1482624000,1493078400
3611,11374,course-v1:CPVS+CPVS_JSJYYJC007+2017_T2,0,economics,2017-05-10,2017-07-01,52,1494374400,1498867200
3612,11840,course-v1:Ouchn_byxy+51587+2017_T2,0,physics,2017-05-25,2018-01-30,250,1495670400,1517270400
3614,7159,course-v1:guangxi_TsinghuaX+30240184_1X+2016_T2,0,engineering,2016-08-25,2016-11-25,92,1472083200,1480032000
3615,9842,course-v1:365dx+026+2017_T1,0,math,2017-02-14,2017-07-15,151,1487030400,1500076800
3616,7702,course-v1:IIMBx+AC103x+1T2017,0,philosophy,2017-01-05,2017-02-23,49,1483574400,1487808000
3619,10097,course-v1:DelftX+IDEMC.2x+2T2017,0,economics,2017-05-02,2017-05-31,29,1493683200,1496188800
3620,1728,course-v1:Tsinghua+ZZTJ001+2015_T2,0,economics,2015-03-04,2015-05-29,86,1425427200,1432857600
3621,4134,course-v1:USTC+TEST01+sandbox,0,engineering,2015-01-01,2016-06-01,517,1420070400,1464739200
3622,3406,course-v1:edX+BlendedX_+2015_T2,0,chemistry,2015-09-01,2015-12-01,91,1441065600,1448928000
3623,12024,course-v1:yunnan_bsxy+ks3+2017_T1,0,foreign language,2017-06-12,2017-07-31,49,1497225600,1501459200
3624,9638,course-v1:DelftX+TPM1x+1T2017,0,history,2017-03-01,2017-12-15,289,1488326400,1513296000
3625,9590,course-v1:Microsoft+CLD211.2x+1T2017,0,biology,2017-01-30,2017-03-31,60,1485734400,1490918400
3627,10291,course-v1:TsinghuaX+qhu10430494X2+2017_T1,0,history,2017-03-05,2017-06-30,117,1488672000,1498780800
3629,10416,course-v1:TsinghauX+00510493X+2017_T1,0,literature,2017-03-01,2017-06-30,121,1488326400,1498780800
3631,11976,course-v1:BerkeleyX+GG101x+3T2017,0,foreign language,2015-01-01,2017-11-30,1064,1420070400,1512000000
3632,10434,course-v1:EPFLx+Algebre2X+1T2017,0,philosophy,2017-03-15,2018-03-14,364,1489536000,1520985600
3633,2152,course-v1:TsinghuaX+00740043X+_2015_T2_,0,art,2015-07-15,2016-07-15,366,1436918400,1468540800
3634,3438,course-v1:TsinghuaX-cug+30240184X+2015_T2,0,social science,2015-03-03,2016-03-03,366,1425340800,1456963200
3635,11115,course-v1:xuetangx+credittest3+2017_T1,0,philosophy,2017-03-13,2017-07-01,110,1489363200,1498867200
3636,10057,course-v1:BerkleeX+MB110x+1T2017_2,0,economics,2017-04-17,2017-05-30,43,1492387200,1496102400
3637,8009,course-v1:JaverianaX+EcoDig.1602x.06+3T2016,0,chemistry,2017-03-15,2017-04-17,33,1489536000,1492387200
3638,6050,course-v1:Organization2+002+2016_4,0,social science,2016-04-25,2017-04-25,365,1461542400,1493078400
3640,6786,course-v1:zhongrongxin+fx016+2016_7,0,chemistry,2016-07-20,2017-04-30,284,1468972800,1493510400
3642,8003,course-v1:TsinghuaX+00701032X+2016_2017,0,biology,2015-03-16,2015-07-21,127,1426464000,1437436800
3643,8371,course-v1:tjzd_CIE+CIE2016002+2016_T2,0,foreign language,2016-11-04,2017-02-28,116,1478217600,1488240000
3644,10058,course-v1:BerkleeX+BMPR365x+1T2017_2,0,social science,2017-04-17,2017-06-06,50,1492387200,1496707200
3645,1972,course-v1:TsinghuaX+10610193X+2015__T2_,0,history,2015-07-09,2016-07-09,366,1436400000,1468022400
3646,7393,course-v1:yunnan_TsinghuaX+10800032X+2016_T2,0,economics,2016-10-14,2017-01-14,92,1476403200,1484352000
3647,12090,course-v1:Microsoft+CLD212.1x+3T2017,0,economics,2017-07-01,2017-09-30,91,1498867200,1506729600
3648,9174,course-v1:SANYA+10610224X+2017_T1,0,art,2017-01-06,2017-07-04,179,1483660800,1499126400
3649,1982,course-v1:TsinghuaX+01030132X+2015__T2_,0,medicine,2015-07-09,2016-07-09,366,1436400000,1468022400
3651,8943,course-v1:dongguan+zhiye083+20161223,0,environment,2016-12-23,2017-04-23,121,1482451200,1492905600
3653,10820,course-v1:KyotoX+006x+1T2017,0,economics,2017-04-17,2017-10-26,192,1492387200,1508976000
3654,11589,course-v1:SDJTU+070866+2017T2,0,biology,2017-03-08,2017-07-01,115,1488931200,1498867200
3655,7982,course-v1:TsinghuaX+10450034_2X+2016_2017,0,computer,2016-03-16,2016-07-04,110,1458086400,1467590400
3656,7646,course-v1:ANUx+EBM04x+2T2017,0,chemistry,2017-08-03,2018-08-02,364,1501718400,1533168000
3657,7460,course-v1:HarvardX+SOC1.jsx+2016,0,engineering,2016-09-12,2016-12-01,80,1473638400,1480550400
3658,12070,course-v1:Microsoft+DEV276x+2T2017,0,social science,2017-06-30,2017-09-30,92,1498780800,1506729600
3660,10690,course-v1:UBCx+IndEdu200x+3T2017,0,chemistry,2015-01-01,2017-11-28,1062,1420070400,1511827200
3663,5026,course-v1:TsinghuaX+MOOC102+2016_Winter,0,environment,2016-01-25,2016-02-27,33,1453680000,1456531200
3664,7826,course-v1:lzufe+30700313X+2016_T2,0,business,2016-10-11,2016-12-10,60,1476144000,1481328000
3666,3802,course-v1:CIE+ACC001+2015_T2,0,math,2016-01-30,2016-12-30,335,1454112000,1483056000
3667,3791,course-v1:TYUST+70150023X+2015_T2,0,computer,2015-10-28,2016-05-27,212,1445990400,1464307200
3670,8735,course-v1:bjzrxrz+bx05+20161207,0,computer,2016-12-07,2017-07-31,236,1481068800,1501459200
3671,7062,course-v1:yangzhoudaxue+14102303-01+2016-T2,0,art,2016-09-01,2017-01-31,152,1472688000,1485820800
3673,5962,course-v1:JLU+290319+151621,0,foreign language,2016-04-25,2017-01-02,252,1461542400,1483315200
3674,7456,course-v1:NSU_TsinghuaX+JRFX01+2016_T2,0,computer,2016-09-01,2016-12-30,120,1472688000,1483056000
3676,11510,course-v1:UPValenciaX+IQ101.3x+2T2017,0,computer,2017-05-23,2018-05-23,365,1495497600,1527033600
3677,12124,course-v1:xuetangX+20161215X_huds+2017_T1,0,economics,2017-02-20,2017-12-31,314,1487548800,1514678400
3678,10085,course-v1:CQU+EDS20401+2016_T2,0,literature,2017-02-24,2017-07-10,136,1487894400,1499644800
3680,3512,course-v1:TsinghuaX+00740113X+2015-T2,0,foreign language,2015-05-14,2015-09-09,118,1431561600,1441756800
3681,5829,course-v1:XJTUMOOC+CORE0201+2016_T1,0,history,2016-03-21,2016-06-15,86,1458518400,1465948800
3682,6197,course-v1:nuctech_TsinghuaX+80511503X+2016_T1,0,history,2016-05-19,2016-11-19,184,1463616000,1479513600
3683,8293,course-v1:SDUx+0233102811+2016_2017,0,business,2016-02-29,2016-08-01,154,1456704000,1470009600
3684,8313,course-v1:TsinghuaX+30130274X+2016_2017,0,computer,2016-02-22,2016-07-20,149,1456099200,1468972800
3688,8677,course-v1:tjmv_SEU+00034237+2016_T2,0,foreign language,2016-12-01,2017-03-31,120,1480550400,1490918400
3690,11834,course-v1:Ouchn_byxy+51435+2017_T2,0,foreign language,2017-05-25,2018-01-30,250,1495670400,1517270400
3691,8423,course-v1:TsinghuaX+00690342X+2016_2017,0,computer,2016-02-24,2016-06-20,117,1456272000,1466380800
3692,10566,course-v1:DelftX+GEO101x+2T2017,0,computer,2017-05-30,2017-07-25,56,1496102400,1500940800
3693,11995,course-v1:HKUSTx+COMP102.2x+3T2017,0,philosophy,2017-07-25,2017-10-16,83,1500940800,1508112000
3694,12181,course-v1:TsinghuaX+30600043X_1+2017_T2,0,economics,2015-01-01,2018-01-07,1102,1420070400,1515283200
3695,8988,course-v1:dongguan+gaozhong41+20161223,0,medicine,2016-12-25,2017-04-25,121,1482624000,1493078400
3696,7373,course-v1:yunnan_TsinghuaX+MOOC102+2016_T2,0,medicine,2016-09-01,2016-10-03,32,1472688000,1475452800
3697,7663,course-v1:CurtinX+HRIG1x+1T2017,0,physics,2017-01-31,2017-05-05,94,1485820800,1493942400
3699,6972,course-v1:TsinghuaX+60240013X+2016_Y01,0,physics,2016-08-11,2018-08-10,729,1470873600,1533859200
3702,11833,course-v1:Ouchn_byxy+51438+2017_T2,0,physics,2017-05-25,2018-01-30,250,1495670400,1517270400
3703,10579,course-v1:TsinghuaX+10610193X_10+2017_T1,0,philosophy,2017-03-21,2017-06-21,92,1490054400,1498003200
3704,10206,course-v1:UCSanDiegoX+DSE210x+3T2017,0,engineering,2015-01-01,2017-12-16,1080,1420070400,1513382400
3705,8928,course-v1:dongguan+zhiye065+20161223,0,computer,2016-12-23,2017-04-23,121,1482451200,1492905600
3706,8514,course-v1:uestcedu_TsinghuaX+AP000005X+2016_T2,0,math,2016-11-10,2017-12-10,395,1478736000,1512864000
3707,12004,course-v1:GalileoX+CAAD003X+2T20172,0,history,2017-07-03,2017-08-27,55,1499040000,1503792000
3709,8436,course-v1:TsinghuaX+40050455_2X+2016_2017,0,economics,2016-02-29,2016-06-17,109,1456704000,1466121600
3710,7522,course-v1:Tsinghuax+007400432x+2016_T2,0,art,2016-09-12,2017-01-20,130,1473638400,1484870400
3711,2971,course-v1:Yao+ceshilalala+2020_T8,0,math,2016-01-01,2016-04-01,91,1451606400,1459468800
3712,6021,course-v1:skillchina_TsinghuaX+MOOC101+2016_T1,0,business,2016-04-12,2016-06-12,61,1460419200,1465689600
3713,3468,course-v1:GKDJXJY+YJHX001+2015_T2,0,business,2017-03-05,2017-07-10,127,1488672000,1499644800
3715,1640,course-v1:TsinghuaX+20250064_1X+2015_T1,0,engineering,2015-06-18,2016-06-18,366,1434585600,1466208000
3716,8508,course-v1:UQx+ABLE301x+3T2016,0,literature,2016-12-02,2017-12-01,364,1480636800,1512086400
3719,4229,course-v1:TestvpcX+MOOC111+2016_T1,0,math,2015-12-09,2016-03-09,91,1449619200,1457481600
3720,2939,course-v1:TsinghuaX+ELE001+2015_T2,0,foreign language,2017-02-20,2017-08-01,162,1487548800,1501545600
3722,9572,course-v1:CPVS+cpvs_homework-wangluojishu+20170118,0,art,2017-01-18,2017-02-17,30,1484697600,1487289600
3726,5981,course-v1:JLU+260310+151621,0,computer,2016-04-25,2016-09-03,131,1461542400,1472860800
3727,8694,course-v1:NJMU+81643193X+2016_T2,0,business,2016-12-01,2017-06-30,211,1480550400,1498780800
3728,1835,course-v1:TsinghuaX+00740043_2X+2015_T2,0,foreign language,2015-06-26,2016-06-26,366,1435276800,1466899200
3729,5543,course-v1:lzufe_TsinghuaX+01030132X+2016_T1,0,literature,2016-03-01,2016-05-08,68,1456790400,1462665600
3730,465,TsinghuaSEM/MOOC2014004/2015_03,0,medicine,2015-03-02,2015-04-13,42,1425254400,1428883200
3731,8260,course-v1:CQU+20019825+2017_T1,0,economics,2017-03-06,2017-06-16,102,1488758400,1497571200
3732,7902,course-v1:JLU+80000901_1X+161711,0,art,2016-10-14,2017-03-12,149,1476403200,1489276800
3735,5128,course-v1:sanxiauX+10610204+2016_T1,0,economics,2016-01-01,2016-05-30,150,1451606400,1464566400
3736,6652,course-v1:zhongrongxin+cw002+2016_7,0,computer,2016-07-11,2017-04-30,293,1468195200,1493510400
3739,1382,course-v1:TsinghuaX+00690092X+2015_T1,0,social science,2015-07-15,2016-07-15,366,1436918400,1468540800
3741,5755,course-v1:365dx+153+2016_T1,0,economics,2016-03-01,2016-07-01,122,1456790400,1467331200
3742,6648,course-v1:MITx+6.302.0x+2T2016,0,social science,2016-08-01,2016-08-29,28,1470009600,1472428800
3743,1882,course-v1:TsinghuaX+00690092X+2015_T2,0,electrical,2015-07-01,2016-07-01,366,1435708800,1467331200
3744,10449,course-v1:TsinghuaX+cau10610224X_03+2017_T1,0,social science,2017-03-14,2017-07-31,139,1489449600,1501459200
3746,1500,course-v1:ThtfSEM+THTF_3_02+2015_06,0,history,2015-06-11,2016-06-30,385,1433980800,1467244800
3747,4141,course-v1:USTC+ustcyy001+2016-2017-1,0,social science,2015-01-01,2016-06-01,517,1420070400,1464739200
3750,10090,course-v1:NSU_TsinghuaX+10610204X+2017_T1,0,computer,2017-03-01,2017-06-23,114,1488326400,1498176000
3752,3062,course-v1:USTB+30240184_2015X+2015_T2,0,business,2015-09-07,2016-01-31,146,1441584000,1454198400
3753,8941,course-v1:dongguan+gaozhong56+20161223,0,math,2016-12-24,2017-04-24,121,1482537600,1492992000
3754,8516,course-v1:uestcedu_TsinghuaX+AP000003X+2016_T2,0,business,2016-11-10,2017-12-10,395,1478736000,1512864000
3755,3534,course-v1:365DX+B0680090_2015_T1+2015_T2,0,foreign language,2015-10-01,2016-01-16,107,1443657600,1452902400
3758,5548,course-v1:Tsinghuax+MITx6_002x+2016-T1,0,social science,2016-01-21,2016-07-20,181,1453334400,1468972800
3760,3433,course-v1:HBCM+MOOC101_2015+2015_T2,0,philosophy,2015-09-07,2016-05-25,261,1441584000,1464134400
3761,8311,course-v1:TsinghuaX+30040323X+2016_2017,0,economics,2016-02-23,2016-06-26,124,1456185600,1466899200
3762,3483,course-v1:TsinghuaX-cug+10610204X+2015_T2,0,medicine,2015-03-16,2016-07-31,503,1426464000,1469923200
3764,4289,course-v1:hubeiuniversityofeconomics+ZB1617+2016_T1,0,philosophy,2015-12-10,2016-05-01,143,1449705600,1462060800
3766,9013,course-v1:dongguan+zhiye013+20161223,0,electrical,2016-12-23,2017-04-23,121,1482451200,1492905600
3767,5163,course-v1:CCEAT+CCEAT-00001+x,0,business,2017-03-18,2017-04-17,30,1489795200,1492387200
3770,5216,course-v1:ycitX+30240243X+2016_T1,0,engineering,2016-02-01,2016-05-13,102,1454284800,1463097600
3772,7607,course-v1:Hongheuniversity+63015101+2017-T2,0,economics,2017-02-27,2017-07-16,139,1488153600,1500163200
3774,7145,course-v1:guangxi_TsinghuaX+80515522X_1+2016_T2,0,economics,2016-08-24,2016-08-25,1,1471996800,1472083200
3776,9751,course-v1:KyotoUx+002x+1T2017,0,engineering,2017-04-01,2017-08-10,131,1491004800,1502323200
3777,1746,course-v1:Tsinghua+ZHSX001+2015_T2,0,art,2015-03-19,2015-06-01,74,1426723200,1433116800
3779,10748,course-v1:Microsoft+CLD221x+1T2017,0,economics,2017-04-01,2017-06-30,90,1491004800,1498780800
3781,11040,course-v1:W3Cx+HTML5.1x+1T2017,0,philosophy,2017-05-30,2018-05-29,364,1496102400,1527552000
3783,6998,course-v1:QHU+300303014+2016_T2,0,economics,2016-08-16,2017-01-31,168,1471305600,1485820800
3784,9646,course-v1:TsinghuaX+30240184.2x+1T2017,0,math,2017-02-21,2017-07-21,150,1487635200,1500595200
3785,4193,course-v1:xxt+00011142+2015_T2,0,foreign language,2015-12-07,2016-12-07,366,1449446400,1481068800
3787,6625,course-v1:hebei_TsinghuaX+20740042X+2016_T1,0,computer,2016-07-05,2016-12-31,179,1467676800,1483142400
3788,11316,course-v1:ASUx+CSE110x+2177C,0,business,2017-08-14,2017-12-01,109,1502668800,1512086400
3791,3396,course-v1:sctu+10610224X+2015_T2,0,computer,2015-09-01,2015-12-01,91,1441065600,1448928000
3792,6859,course-v1:EPFLx+matlaboctaveX+2T2016,0,math,2016-08-01,2017-08-01,365,1470009600,1501545600
3793,10852,course-v1:MITx+18.01.2x+3T2017,0,economics,2015-01-01,2018-02-07,1133,1420070400,1517961600
3794,7292,course-v1:TJU+2010241X+2016_T2,0,computer,2017-03-20,2017-06-30,102,1489968000,1498780800
3795,7492,course-v1:TsinghuaX+30600043X+2016_T2,0,history,2016-09-12,2017-01-20,130,1473638400,1484870400
3796,10482,course-v1:TsinghuaX+lzu_60250131X+2017_T1,0,engineering,2017-04-10,2017-05-21,41,1491782400,1495324800
3797,7415,course-v1:guat_HIT+13SD08000500+2016_T2,0,history,2016-09-02,2016-12-02,91,1472774400,1480636800
3798,7014,course-v1:IEEEx+SysBio1x+3T2016,0,computer,2016-10-05,2016-12-05,61,1475625600,1480896000
3799,10928,course-v1:SDJTU+280113B+2017_T2,0,philosophy,2017-03-06,2017-07-31,147,1488758400,1501459200
3801,12299,course-v1:CPVS+CPVS_homework-qx2016j12+20170712,0,social science,2017-07-12,2017-08-30,49,1499817600,1504051200
3802,6249,course-v1:Organization+007+2016,0,math,2016-05-26,2017-04-30,339,1464220800,1493510400
3804,5688,course-v1:UniversityX+CS007+2020_1,0,social science,2016-03-08,2016-06-08,92,1457395200,1465344000
3806,10123,course-v1:xuetangX+hul20161215X+2017_T1,0,math,2017-02-20,2017-12-31,314,1487548800,1514678400
3810,12065,course-v1:scau+500302501+2017_T1,0,economics,2017-06-13,2017-08-13,61,1497312000,1502582400
3811,8281,course-v1:GTx+CS1301x+1T2017,0,engineering,2017-02-06,2018-02-06,365,1486339200,1517875200
3812,7641,course-v1:MichiganX+UX504x+1T2017,0,education,2017-02-21,2018-02-21,365,1487635200,1519171200
3813,10850,course-v1:TUMx+QPLS1x+2T2017,0,medicine,2017-06-01,2017-08-14,74,1496275200,1502668800
3815,9632,course-v1:ACCA+FA2-MA2.X+2T2017,0,math,2017-04-03,2018-04-03,365,1491177600,1522713600
3816,6974,course-v1:EPFLx+NiC1.0x+3T2016,0,social science,2016-10-01,2017-09-30,364,1475280000,1506729600
3817,8234,course-v1:IITBombayX+EE210.2x+1T2017,0,computer,2017-03-30,2017-06-13,75,1490832000,1497312000
3818,5544,course-v1:lzufe_ustcX+LB05203a+2016_T1,0,philosophy,2016-03-01,2016-05-09,69,1456790400,1462752000
3819,5741,course-v1:365dx+1412+2016_T1,0,literature,2016-03-01,2016-07-01,122,1456790400,1467331200
3820,8816,course-v1:HongheUniversity+63055100+2017_T1,0,engineering,2017-08-21,2018-01-13,145,1503273600,1515801600
3821,1743,course-v1:TsinghuaX+10430494X+2014_T2_,0,history,2015-06-23,2016-06-23,366,1435017600,1466640000
3822,11950,course-v1:ustcX+cppsu_LB05203a+2017_T2,0,art,2017-06-05,2017-09-06,93,1496620800,1504656000
3826,8026,course-v1:PekingX+Peking002x+2016_T2,0,math,2016-10-11,2016-12-31,81,1476144000,1483142400
3827,5063,course-v1:TsinghuaX+10430484+2016_T1,0,engineering,2016-02-10,2016-07-20,161,1455062400,1468972800
3828,7736,course-v1:DelftX+BMI.4x+2T2017,0,environment,2017-07-01,2017-11-01,123,1498867200,1509494400
3829,4183,course-v1:nttec+00740043X+2015_T2,0,social science,2015-12-07,2016-12-07,366,1449446400,1481068800
3832,6875,course-v1:JaverianaX+Eco.1602x.01+3T2016,0,literature,2016-09-01,2016-09-29,28,1472688000,1475107200
3833,11162,course-v1:TUMx+EASEx+2T2017,0,physics,2017-05-30,2017-07-25,56,1496102400,1500940800
3834,8388,course-v1:TsinghuaX+30240532X+2016_2017,0,engineering,2016-04-18,2016-08-31,135,1460937600,1472601600
3835,10354,course-v1:TsinghuaX+cfxy00740123X+2017_T1,0,electrical,2017-03-08,2018-04-08,396,1488931200,1523145600
3836,7656,course-v1:ColumbiaX+CSMM.101x+1T2017,0,economics,2017-01-16,2018-01-16,365,1484524800,1516060800
3839,11511,course-v1:UPValenciaX+xls101x+2T2017,0,foreign language,2017-06-13,2017-12-13,183,1497312000,1513123200
